,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,414,32972,47,15,8,2,1,2,0,411,31414,8,15,44,0,0,3,0,1
0,395,35752,39,16,26,1,0,0,0,412,41010,26,16,36,1,1,7,0,0
0,385,36912,38,24,17,0,0,0,0,493,36233,17,24,100,2,0,4,0,1
0,425,38329,31,26,16,1,0,1,0,387,34058,16,26,35,1,0,1,0,1
0,385,33120,34,16,21,1,0,1,0,374,35511,21,16,37,1,1,1,0,0
0,389,31832,27,10,18,0,1,2,0,373,35849,18,10,41,2,0,3,0,0
0,510,42857,45,28,9,0,0,4,0,457,32118,9,28,36,3,0,1,0,1
0,467,35184,58,10,9,0,0,2,0,432,29265,9,10,45,2,0,1,0,1
0,332,29420,30,12,23,0,0,0,0,474,42529,23,12,27,2,1,7,1,0
0,392,33554,37,15,28,0,0,1,0,445,43097,28,15,34,2,1,5,0,0
0,414,36712,36,23,14,1,0,2,0,396,34283,14,23,43,0,0,2,0,1
0,423,36794,349,20,29,0,1,0,0,493,43364,29,20,64,2,0,4,0,1
0,391,32805,30,15,21,0,0,0,0,527,42539,21,15,37,2,1,7,0,0
0,508,35211,53,13,16,0,0,1,0,505,38417,16,13,46,2,1,3,0,0
0,386,30419,32,12,25,1,0,0,0,430,42935,25,12,32,1,1,8,1,0
0,468,37610,32,15,8,1,1,1,0,452,31449,8,15,38,1,0,4,0,1
0,431,40007,77,25,10,1,0,3,0,340,30709,10,25,34,0,0,3,0,1
0,430,39660,42,22,26,1,0,2,0,396,38258,26,22,59,2,0,3,0,1
0,497,36548,60,15,22,1,1,3,0,489,38154,22,15,33,2,0,3,0,1
0,458,37336,38,20,8,2,0,2,0,479,31011,8,20,68,0,1,2,0,1
0,392,29215,51,7,13,0,0,1,0,504,36684,13,7,37,2,1,5,0,0
0,390,33334,34,16,20,1,0,2,0,422,37280,20,16,42,2,0,4,0,0
0,354,39051,81,26,22,2,1,3,0,376,36815,22,26,81,0,0,2,0,1
0,455,34197,39,14,14,1,0,1,0,506,35107,14,14,44,1,1,1,0,0
0,435,42130,34,32,22,0,1,2,0,430,40219,22,32,76,2,0,3,0,1
0,380,33985,35,19,20,2,0,2,0,420,36149,20,19,193,0,1,2,0,0
0,385,35623,21,13,25,1,0,3,0,417,39807,25,13,31,2,1,5,0,1
0,370,31928,32,17,15,1,0,0,0,347,32215,15,17,58,0,1,2,0,1
0,375,37338,83,23,22,1,0,1,0,425,39217,22,23,86,1,1,4,0,1
0,396,38541,40,22,21,1,1,2,0,347,34642,21,22,36,1,0,2,0,1
0,426,33722,36,12,17,0,2,2,0,456,35779,17,12,38,2,0,2,0,0
0,430,36392,27,16,15,0,1,3,0,459,35087,15,16,30,2,0,2,0,1
0,412,36883,45,21,21,2,0,1,0,464,38116,21,21,31,0,1,3,0,1
0,452,37146,53,15,11,3,1,3,0,437,32243,11,15,45,0,0,4,0,0
0,404,36772,37,19,15,2,2,2,0,349,32031,15,19,27,1,0,3,0,0
0,416,40072,84,21,15,1,0,5,0,358,32965,15,21,28,1,0,1,0,1
0,428,33544,47,15,21,1,0,0,0,443,36380,21,15,84,1,1,3,0,0
0,457,32473,224,7,20,0,0,1,0,497,40468,20,7,122,2,1,7,1,0
0,425,31316,54,5,21,1,1,3,0,458,37502,21,5,48,1,0,2,0,0
0,451,41275,79,23,7,1,1,6,1,354,27623,7,23,35,1,0,1,0,1
0,387,31588,35,10,22,0,0,1,0,375,36680,22,10,57,2,1,1,0,0
0,465,38302,374,20,19,2,1,1,0,394,35946,19,20,49,1,0,3,0,1
0,414,33066,46,14,15,2,0,1,0,451,34416,15,14,72,0,1,2,0,0
0,485,39442,45,18,18,2,1,2,0,480,36031,18,18,160,1,0,2,0,0
0,426,37387,32,19,11,1,1,4,0,394,31664,11,19,178,1,0,2,0,1
0,431,38235,372,21,7,2,1,2,0,391,29124,7,21,38,0,0,2,0,1
0,472,36696,60,17,11,2,1,1,0,400,30941,11,17,35,0,0,3,0,1
0,422,33844,34,15,8,1,1,1,0,446,34100,8,15,32,1,0,5,0,0
0,419,35974,38,17,31,0,0,1,0,453,42196,31,17,439,2,1,3,0,0
0,430,30100,50,9,14,1,1,0,0,425,34204,14,9,28,1,0,3,0,1
0,385,36053,59,20,23,1,1,2,0,417,37974,23,20,77,2,0,2,0,0
0,362,43453,45,41,16,1,1,3,0,327,32683,16,41,31,2,0,2,0,1
0,490,41335,43,24,11,2,1,4,0,440,32230,11,24,138,1,0,2,0,1
0,453,41966,33,23,12,2,1,6,2,379,31116,12,23,24,0,0,2,0,1
0,419,37405,40,20,23,0,1,3,0,397,38275,23,20,32,1,0,4,0,0
0,480,31735,42,9,18,1,1,1,0,477,38494,18,9,51,2,0,3,0,1
0,430,35816,31,18,15,3,0,1,0,452,33795,15,18,34,0,1,3,0,1
0,433,34299,28,16,14,2,0,1,0,476,32946,14,16,28,0,1,2,0,0
0,467,35169,33,14,13,1,1,2,0,436,33028,13,14,70,2,0,0,0,0
0,428,33253,23,14,20,0,0,1,0,451,37793,20,14,162,1,1,3,0,0
0,517,32000,41,7,14,1,1,0,0,515,33902,14,7,44,1,0,2,0,1
0,445,37296,24,19,7,2,0,3,0,443,30393,7,19,216,1,1,3,0,1
0,420,29878,44,10,16,0,0,0,0,434,34963,16,10,35,2,1,3,0,0
0,473,32605,36,10,8,0,0,2,0,504,33454,8,10,34,2,0,2,0,0
0,428,39665,203,21,24,0,0,3,0,367,37494,24,21,32,2,1,1,0,1
0,400,41719,31,29,17,2,1,5,1,395,33364,17,29,34,0,0,1,0,1
0,414,39565,32,22,18,1,1,3,0,416,36815,18,22,398,2,0,4,0,1
0,425,33560,39,12,18,1,0,1,0,400,36591,18,12,28,1,1,4,0,0
0,449,45647,41,27,13,1,1,4,0,401,31057,13,27,45,1,0,3,0,1
0,471,45690,105,28,15,2,1,9,3,365,31817,15,28,41,0,0,0,0,1
0,365,33208,46,15,12,2,1,0,0,422,33653,12,15,36,0,0,3,0,1
0,432,41368,42,28,24,2,1,4,0,393,39819,24,28,75,1,0,2,0,0
0,353,35749,63,21,28,1,1,1,0,399,40679,28,21,72,1,0,3,0,0
0,490,33967,70,13,17,1,0,0,0,437,35491,17,13,193,2,1,1,0,0
0,462,38791,95,19,9,2,1,5,0,381,28983,9,19,34,1,0,0,0,1
0,446,31124,38,7,11,0,0,0,0,486,33417,11,7,36,3,1,3,0,0
0,433,33186,36,14,13,2,0,2,0,412,32652,13,14,27,0,1,1,0,0
0,349,34243,35,19,19,0,0,0,0,390,38508,19,19,32,3,1,7,0,0
0,392,36905,273,18,10,2,1,3,0,431,30692,10,18,33,0,0,2,0,1
0,423,41405,119,28,12,1,1,5,0,349,30675,12,28,39,0,0,0,0,1
0,392,32556,45,12,25,1,0,0,0,409,39364,25,12,36,1,1,4,0,1
0,505,34221,58,9,14,1,1,2,0,479,34389,14,9,48,1,0,2,0,1
0,423,36601,34,19,24,1,1,2,0,418,38228,24,19,43,2,1,3,0,1
0,411,36493,29,17,11,1,1,4,0,336,30226,11,17,35,1,0,2,0,1
0,395,35559,242,16,28,1,0,0,0,442,40335,28,16,78,1,1,5,0,0
0,450,37163,38,18,21,1,1,3,0,482,37863,21,18,342,1,0,2,0,0
0,477,39441,37,20,18,0,0,2,0,466,37787,18,20,43,2,1,4,0,1
0,446,34628,132,16,27,0,0,1,0,433,41884,27,16,39,2,0,3,0,0
0,449,36701,31,16,25,0,0,2,0,465,40961,25,16,34,3,0,5,0,0
0,440,34537,38,17,18,0,0,3,0,464,37997,18,17,33,1,1,4,0,1
0,370,29488,184,8,16,1,0,0,0,436,36422,16,8,39,2,1,4,0,0
0,422,33008,38,16,17,1,0,0,0,454,36440,17,16,43,1,1,3,0,0
0,450,37470,29,18,20,2,1,2,0,480,37839,20,18,37,0,0,2,0,1
0,458,36296,73,16,13,1,1,3,0,407,34305,13,16,32,1,0,1,0,1
0,469,35203,164,19,13,2,1,2,0,414,32707,13,19,48,0,0,2,0,1
0,456,39309,44,24,18,0,1,3,0,430,36901,18,24,40,3,0,3,0,0
0,457,38310,48,23,13,1,0,2,0,386,32279,13,23,31,1,0,2,0,1
0,417,32338,44,8,18,1,0,2,0,389,34199,18,8,35,1,1,4,0,0
0,430,38499,29,18,16,1,1,3,0,340,33850,16,18,42,2,0,2,0,0
0,362,40719,202,25,9,2,0,6,1,379,31344,9,25,32,0,0,5,1,1
0,384,39154,52,24,16,0,1,4,0,455,37710,16,24,61,1,0,6,0,1
0,425,34859,33,17,18,0,0,2,0,400,35562,18,17,127,2,0,3,0,0
0,458,35366,30,15,18,1,0,3,0,412,35347,18,15,49,1,1,2,0,1
0,502,37768,30,16,18,0,0,4,0,366,34009,18,16,38,2,1,0,0,1
0,330,32647,86,16,18,0,1,1,0,460,36795,18,16,257,2,0,3,0,0
0,349,29146,40,7,23,1,0,0,0,484,39594,23,7,59,1,1,5,0,0
0,495,40562,44,22,19,0,0,2,0,480,38969,19,22,57,2,1,5,0,1
0,462,33733,26,13,18,0,0,1,0,490,37175,18,13,44,2,1,3,0,0
0,392,33049,37,15,23,1,0,0,0,478,42059,23,15,38,2,1,6,1,0
0,451,36902,29,13,7,2,1,5,0,439,30871,7,13,38,0,0,2,0,1
0,411,35614,41,20,16,0,1,0,0,413,34271,16,20,33,2,0,2,0,1
0,465,40663,48,19,27,0,1,4,0,469,41734,27,19,75,2,0,2,0,1
0,424,39448,31,23,18,1,0,3,0,378,34563,18,23,37,0,0,1,0,1
0,517,36871,38,13,17,1,0,2,0,466,36131,17,13,52,2,1,2,0,1
0,416,33828,39,13,12,0,0,0,0,455,35068,12,13,39,2,1,4,0,0
0,377,35771,45,19,9,2,1,2,0,400,29692,9,19,38,0,0,2,0,1
0,428,35319,45,18,24,1,1,0,0,431,39442,24,18,37,1,0,2,0,0
0,365,31320,92,11,11,2,1,0,0,457,33470,11,11,75,0,0,3,0,0
0,430,37927,53,17,14,2,1,3,0,430,32648,14,17,29,1,0,2,0,0
0,452,36905,45,22,10,1,1,2,0,373,29174,10,22,35,1,0,2,0,1
0,374,36318,34,21,29,1,0,1,0,457,44023,29,21,450,1,1,6,0,0
0,370,36166,35,22,11,1,1,2,0,450,33201,11,22,220,2,0,2,0,1
0,411,31934,39,8,15,0,0,3,0,396,32927,15,8,35,1,0,1,0,0
0,422,43503,315,34,16,1,1,4,1,320,32531,16,34,31,0,0,3,1,1
0,419,40083,36,25,23,0,0,3,0,444,41264,23,25,48,2,1,3,0,0
0,501,35919,210,16,15,1,0,1,0,414,34557,15,16,38,1,1,2,0,0
0,435,38797,43,23,22,0,0,1,0,444,40347,22,23,90,2,1,3,0,0
0,503,35675,37,11,20,0,1,1,0,477,36549,20,11,32,3,0,2,0,0
0,482,33652,62,9,11,0,0,2,0,438,34061,11,9,63,2,1,3,0,1
0,485,36093,32,19,17,2,1,2,0,456,38514,17,19,41,0,0,3,0,0
0,462,38508,65,24,14,3,0,2,0,493,38225,14,24,31,0,1,3,0,1
0,450,37730,44,23,11,2,0,0,0,400,33331,11,23,242,0,1,3,0,1
0,388,29690,31,8,24,0,0,0,0,488,41049,24,8,38,2,0,6,0,0
0,390,31700,31,9,17,1,0,0,0,443,36199,17,9,35,1,1,4,0,0
0,441,38087,35,19,20,1,1,0,0,454,36471,20,19,83,1,0,3,0,1
0,430,37700,90,24,18,2,1,3,0,461,36409,18,24,44,0,0,2,0,1
0,409,31450,34,11,23,1,0,0,0,446,40905,23,11,28,2,2,7,1,0
0,440,36601,43,17,15,0,1,2,0,436,34158,15,17,32,2,0,1,0,0
0,519,38025,72,14,16,0,0,1,0,459,36078,16,14,36,1,1,8,1,0
0,484,30873,35,6,14,0,0,0,0,455,33476,14,6,508,3,1,3,0,0
0,331,32439,95,14,25,3,0,1,0,438,37890,25,14,50,0,1,3,0,0
0,308,29538,40,10,32,0,1,0,0,435,40312,32,10,32,2,0,2,0,0
0,418,38106,33,21,9,0,1,2,0,454,33601,9,21,121,2,0,6,0,0
0,453,38715,37,23,20,0,1,3,0,440,36351,20,23,126,2,0,2,0,1
0,434,33355,33,16,12,1,0,0,0,454,34116,12,16,48,2,0,4,0,1
0,438,33858,43,15,10,2,0,1,0,432,32003,10,15,40,0,0,1,0,1
0,361,33068,39,13,21,0,0,2,0,394,37555,21,13,40,2,0,3,0,0
0,425,33952,36,15,14,1,0,1,0,403,35145,14,15,48,1,1,3,0,0
0,384,30751,38,10,14,1,0,0,0,386,34194,14,10,60,1,1,3,0,1
0,448,33250,30,12,20,1,0,0,0,441,36199,20,12,33,1,1,2,0,1
0,454,34729,33,11,10,0,0,1,0,471,33329,10,11,31,3,1,1,0,0
0,359,32042,39,12,31,2,0,1,0,404,38825,31,12,121,1,1,2,0,0
0,436,31942,41,6,22,1,0,2,0,447,35810,22,6,50,2,1,2,0,1
0,389,28448,33,8,13,0,0,0,0,387,31983,13,8,36,2,0,1,0,0
0,445,34533,46,16,12,0,1,1,0,505,34011,12,16,51,1,0,2,0,0
0,479,31695,39,7,3,1,0,1,0,478,29792,3,7,40,1,2,2,0,1
0,543,35477,73,10,14,1,0,1,0,491,36882,14,10,35,1,1,4,0,0
0,455,38205,38,16,12,0,1,4,0,494,34955,12,16,61,2,0,1,0,0
0,466,39949,33,24,12,1,1,5,0,442,34605,12,24,41,1,0,2,0,0
0,415,40356,266,29,14,2,1,4,0,422,31345,14,29,37,0,0,0,0,1
0,463,45231,38,36,13,2,1,3,0,416,35189,13,36,32,0,0,2,0,1
0,454,33898,53,14,8,1,1,2,0,403,30235,8,14,37,0,0,1,0,1
0,408,35690,35,17,26,1,0,1,0,388,36597,26,17,40,1,0,1,0,0
0,478,35575,46,12,19,1,0,0,0,463,39669,19,12,36,1,1,5,0,0
0,436,38085,43,15,24,0,0,3,0,425,38517,24,15,131,3,1,3,0,0
0,393,33391,370,12,24,1,0,0,0,464,39000,24,12,43,1,1,4,0,1
0,446,42983,32,29,21,0,1,3,0,442,36766,21,29,34,2,0,3,0,1
0,450,31598,43,7,27,1,0,0,0,536,42164,27,7,35,2,1,6,0,0
0,375,37696,36,27,29,1,0,1,0,400,40153,29,27,87,1,0,2,0,1
0,344,35507,36,20,19,1,0,2,0,470,38871,19,20,42,0,1,4,0,0
0,414,32095,38,12,13,2,0,1,0,405,31124,13,12,45,1,0,1,0,0
0,331,36432,45,22,25,1,1,3,0,399,38592,25,22,43,1,0,3,0,0
0,434,38315,29,24,20,1,0,2,0,401,36109,20,24,33,1,1,1,0,1
0,427,36136,35,15,23,1,0,2,0,466,40750,23,15,31,1,1,4,0,0
0,459,34311,48,13,16,1,0,2,0,448,35900,16,13,46,1,1,3,0,1
0,408,33069,37,16,16,0,0,0,0,449,34823,16,16,191,1,0,2,0,0
0,445,32807,91,12,17,1,1,1,0,447,36301,17,12,45,2,0,2,0,0
0,472,34867,34,13,17,0,1,2,0,437,35978,17,13,52,2,0,3,0,0
0,407,30531,51,12,14,2,0,0,0,470,33753,14,12,59,0,1,1,0,1
0,412,35255,36,22,10,2,0,0,0,422,31307,10,22,35,0,0,2,0,1
0,463,39212,92,26,19,0,1,2,0,434,37233,19,26,385,2,0,2,0,1
0,449,41687,32,26,19,1,1,1,0,436,38533,19,26,33,0,0,4,0,0
0,370,36656,39,28,33,0,0,0,0,406,44515,33,28,32,2,0,4,0,0
0,423,37507,30,18,11,2,2,4,0,339,28325,11,18,45,1,0,2,0,1
0,394,40696,36,29,25,2,0,3,0,411,39089,25,29,34,0,0,2,0,1
0,432,30392,33,8,14,0,0,0,0,478,34528,14,8,47,2,1,2,0,0
0,519,41511,25,25,7,2,1,4,0,454,32402,7,25,33,0,0,2,0,1
0,406,38491,185,22,10,1,0,2,0,424,30827,10,22,30,1,1,2,0,1
0,504,37116,40,18,8,2,0,1,0,460,30635,8,18,41,0,0,3,0,1
0,464,36161,39,12,8,0,1,3,0,498,32318,8,12,49,2,0,1,0,0
0,393,33933,34,15,24,1,0,1,0,404,37318,24,15,115,2,1,2,0,0
0,460,30414,32,9,21,0,0,0,0,520,42113,21,9,37,2,1,5,1,0
0,516,37521,46,17,14,2,1,2,0,427,32988,14,17,39,0,0,1,0,1
0,514,38996,36,17,12,2,1,2,0,528,37521,12,17,44,0,0,2,0,1
0,421,34555,320,16,14,0,0,1,0,476,36937,14,16,30,2,1,5,0,0
0,423,34361,53,12,20,1,1,3,0,353,34637,20,12,50,1,0,2,0,1
0,427,40978,252,29,15,2,1,4,0,348,29921,15,29,27,0,0,1,0,1
0,448,38358,46,24,18,2,0,1,0,403,35773,18,24,41,1,1,2,0,1
0,436,37208,29,21,17,3,1,2,0,434,34923,17,21,39,0,0,2,0,0
0,416,38813,35,22,29,1,0,1,0,442,42738,29,22,34,1,1,5,0,0
0,393,32403,56,14,20,0,0,1,0,441,36307,20,14,41,2,1,3,0,0
0,418,40449,37,27,14,1,1,2,0,412,32944,14,27,34,2,0,2,0,1
0,452,39583,34,24,11,2,1,2,0,408,30404,11,24,28,0,0,1,0,1
0,468,38216,37,21,5,2,1,1,0,472,31708,5,21,170,0,0,5,0,1
0,455,38883,73,19,20,1,2,1,0,424,37981,20,19,83,1,0,4,0,1
0,445,32903,38,9,21,0,0,0,0,489,37543,21,9,44,2,1,3,0,0
0,458,37723,41,18,10,1,1,3,0,464,31524,10,18,38,2,0,2,0,1
0,411,32378,33,13,32,1,0,0,0,473,46140,32,13,362,2,1,6,0,0
0,440,37797,29,23,17,0,0,0,0,399,35953,17,23,80,3,1,5,0,0
0,467,38326,64,17,16,0,1,4,0,487,36802,16,17,42,3,0,2,0,0
0,360,34417,32,20,22,1,1,1,0,407,36264,22,20,48,1,0,3,0,0
0,438,34718,41,15,21,0,0,0,0,430,38601,21,15,40,2,1,3,0,0
0,394,32440,36,16,18,1,0,0,0,474,38621,18,16,29,2,0,4,0,0
0,438,37071,27,20,23,2,1,2,0,433,39077,23,20,35,0,0,3,0,1
0,421,29704,353,11,26,0,0,0,0,461,41677,26,11,31,2,1,6,0,0
0,419,33316,36,20,18,0,0,0,0,370,35217,18,20,47,2,1,1,0,0
0,424,32350,41,8,23,0,0,2,0,411,34814,23,8,103,3,0,1,0,0
0,421,36001,39,20,11,1,0,1,0,384,32604,11,20,190,1,1,3,0,0
0,356,33399,41,17,19,1,1,2,0,391,35317,19,17,268,1,0,2,0,0
0,405,42307,43,32,17,2,0,4,0,415,36241,17,32,38,0,1,1,0,1
0,417,32394,58,16,21,0,0,0,0,462,38861,21,16,41,2,2,4,0,0
0,361,33157,34,16,14,0,1,1,0,355,32121,14,16,30,1,0,1,0,0
0,452,39820,32,24,13,1,0,1,0,467,36126,13,24,29,1,1,3,0,1
0,440,41213,33,31,8,3,1,2,0,393,28707,8,31,132,0,0,2,0,1
0,452,37274,311,19,10,1,1,2,0,434,33051,10,19,39,2,0,4,0,1
0,523,39157,146,19,10,1,0,2,0,454,33961,10,19,37,1,1,2,0,1
0,460,34733,51,14,12,0,1,1,0,473,31975,12,14,32,0,0,1,0,1
0,341,30817,28,14,21,0,0,1,0,375,34055,21,14,65,1,1,1,0,0
0,506,45069,41,27,9,0,1,8,0,414,31710,9,27,32,1,0,2,1,1
0,394,39677,41,26,13,2,1,3,0,421,32437,13,26,112,0,0,2,0,1
0,469,36902,197,12,4,1,2,5,0,411,26901,4,12,33,1,0,1,0,1
0,445,42564,36,26,11,2,1,5,0,422,31147,11,26,107,0,0,0,0,1
0,414,35343,172,17,22,0,0,0,0,437,37511,22,17,31,2,0,5,0,0
0,392,30546,34,10,31,1,0,0,0,439,43035,31,10,38,2,1,5,0,1
0,428,35317,49,16,20,0,0,3,0,422,36937,20,16,39,3,1,2,0,0
0,461,34902,38,13,21,2,2,3,0,417,35063,21,13,30,1,0,1,0,0
0,464,35341,35,13,15,1,1,3,0,417,34497,15,13,61,1,0,1,0,0
0,471,30979,33,8,12,0,0,0,0,507,34768,12,8,35,2,1,2,0,0
0,421,36630,206,22,17,0,1,1,0,372,34350,17,22,46,2,0,4,0,0
0,479,34178,34,12,13,0,1,1,0,497,35254,13,12,34,2,0,3,0,1
0,422,36814,34,25,7,3,1,2,0,354,30149,7,25,52,0,0,1,0,1
0,367,40519,36,28,20,0,1,3,0,358,33631,20,28,93,2,0,3,0,1
0,361,34388,68,18,23,2,0,3,0,398,38404,23,18,31,0,1,3,0,0
0,503,31849,33,10,12,2,1,0,0,469,31925,12,10,98,0,0,0,0,1
0,452,35676,62,18,16,1,0,1,0,368,34845,16,18,71,1,1,3,0,0
0,354,34205,324,20,22,1,0,2,0,405,35703,22,20,42,1,0,3,0,1
0,522,37794,40,17,16,2,1,1,0,489,37055,16,17,57,1,0,3,0,1
0,523,37673,47,19,11,0,0,2,0,485,36463,11,19,34,1,0,4,0,0
0,439,35026,82,17,29,0,1,0,0,454,40839,29,17,49,2,0,5,0,0
0,500,36948,42,18,12,2,1,2,0,475,34250,12,18,190,0,0,1,0,1
0,407,33137,32,13,15,1,0,0,0,442,34912,15,13,34,1,1,4,0,1
0,403,32612,30,14,23,1,1,1,0,376,37021,23,14,33,1,0,2,0,0
0,375,34855,36,21,15,0,2,2,0,381,32590,15,21,29,1,0,0,0,1
0,422,37085,41,21,10,2,1,3,0,377,31158,10,21,58,1,0,2,0,1
0,467,37672,55,14,19,1,1,2,0,439,36683,19,14,47,1,0,1,0,1
0,363,30366,30,11,22,0,0,0,0,370,35125,22,11,714,1,0,3,0,0
0,464,35161,128,16,13,1,0,2,0,400,32572,13,16,38,1,0,1,0,1
0,413,32724,45,16,12,2,0,1,0,398,33206,12,16,30,1,1,2,0,1
0,426,36204,48,15,11,3,1,2,0,473,33539,11,15,55,0,0,3,0,0
0,519,37620,32,20,6,2,0,3,0,447,29949,6,20,29,1,1,0,0,1
0,419,32297,354,11,21,0,1,0,0,426,37555,21,11,36,2,0,3,0,0
0,363,34083,67,15,24,0,1,1,0,422,37712,24,15,40,2,0,3,0,0
0,440,37222,37,19,14,0,0,1,0,463,35961,14,19,35,2,1,3,0,1
0,466,35266,68,15,12,1,0,2,0,436,34706,12,15,43,1,0,2,0,1
0,391,29965,30,10,25,0,0,0,0,443,41861,25,10,40,3,1,5,0,0
0,423,40572,36,32,17,2,0,1,0,413,37539,17,32,29,0,1,5,0,1
0,422,36796,39,21,19,2,1,2,0,406,35742,19,21,39,1,0,2,0,0
0,433,30211,36,9,16,1,0,1,0,411,32857,16,9,34,2,0,2,0,0
0,336,33248,38,17,19,2,0,1,0,454,38487,19,17,39,0,1,4,0,0
0,406,39010,92,21,16,2,0,3,0,395,34500,16,21,45,1,0,3,0,0
0,406,33898,32,13,19,1,0,2,0,391,36579,19,13,242,1,1,3,0,1
0,385,40652,33,22,21,0,1,5,1,430,36438,21,22,29,2,0,3,0,1
0,346,40041,41,28,29,0,1,4,0,278,35758,29,28,42,2,0,0,0,1
0,391,31907,39,14,15,2,0,1,0,449,35203,15,14,38,1,1,4,0,0
0,479,37416,164,18,13,2,0,1,0,527,38568,13,18,80,0,1,4,0,0
0,430,35508,309,11,18,1,0,4,0,365,32984,18,11,31,1,1,4,0,1
0,414,33051,178,10,21,1,0,1,0,437,38400,21,10,28,2,1,5,0,1
0,376,33724,29,19,19,1,0,1,0,466,36337,19,19,97,1,1,3,0,0
0,489,40773,76,20,16,0,1,5,0,476,35649,16,20,101,2,0,3,0,1
0,439,32989,35,12,13,1,0,2,0,429,34360,13,12,126,2,1,2,0,1
0,491,45098,289,29,12,2,1,5,0,393,31414,12,29,22,1,0,2,0,1
0,420,42716,35,30,19,3,1,5,0,447,38082,19,30,44,0,0,2,0,1
0,376,34307,30,17,14,0,1,2,0,434,33721,14,17,27,3,0,2,0,0
0,390,40984,54,28,18,0,1,4,0,398,36303,18,28,36,2,0,0,0,1
0,371,31081,32,9,20,1,0,1,0,433,35434,20,9,22,1,1,3,0,0
0,429,40140,37,26,24,1,1,2,0,437,38583,24,26,30,1,0,3,0,1
0,367,37609,29,25,13,2,0,2,0,375,33161,13,25,50,0,0,1,0,0
0,404,37231,26,20,15,2,0,2,0,369,32118,15,20,59,0,0,1,0,0
0,407,40943,161,27,12,2,1,5,1,400,35607,12,27,43,0,0,5,0,1
0,289,27500,28,10,22,1,0,0,0,432,39303,22,10,53,1,1,5,0,0
0,358,29030,56,7,24,1,0,1,0,478,40569,24,7,28,1,1,7,0,0
0,392,35190,87,20,15,2,0,0,0,392,33966,15,20,66,1,0,2,0,0
0,433,37981,77,21,15,0,1,0,0,494,37830,15,21,33,2,0,4,0,0
0,350,34477,294,21,21,0,0,0,0,457,39124,21,21,109,3,1,4,0,0
0,425,38390,40,24,25,1,1,3,0,436,39316,25,24,34,1,0,2,0,0
0,451,37779,35,21,15,1,1,3,0,418,35912,15,21,109,1,0,1,0,0
0,507,41128,38,24,15,3,0,1,0,412,34655,15,24,191,0,1,3,0,1
0,376,34225,196,16,13,1,1,3,0,403,34689,13,16,39,1,0,3,0,1
0,397,35670,334,17,22,1,0,2,0,408,37206,22,17,43,1,1,2,0,0
0,482,38073,55,18,6,2,1,5,0,392,28820,6,18,184,0,0,0,0,1
0,464,35082,69,9,26,1,1,1,0,503,41578,26,9,45,2,0,3,0,0
0,471,36757,37,17,16,1,0,3,0,415,32777,16,17,36,2,0,0,0,1
0,413,29910,55,9,23,0,0,0,0,465,42212,23,9,29,2,1,6,0,0
0,471,41192,36,26,10,2,1,3,0,433,31730,10,26,35,0,0,2,0,1
0,385,36161,52,20,19,1,1,3,0,452,38065,19,20,42,2,0,2,0,0
0,466,37158,34,15,12,1,1,2,0,442,31495,12,15,40,1,0,2,0,1
0,499,40135,40,24,11,1,1,2,0,514,33046,11,24,39,1,0,3,0,1
0,418,42905,34,32,28,1,0,2,0,381,38452,28,32,35,1,0,3,0,1
0,442,35498,29,17,20,1,0,1,0,384,34016,20,17,23,1,1,1,0,0
0,494,41765,38,24,14,2,1,4,0,401,32540,14,24,41,0,0,2,0,1
0,346,32108,41,15,21,1,0,0,0,405,38914,21,15,34,1,1,4,0,0
0,481,42276,61,24,16,0,0,2,0,435,34966,16,24,31,2,0,4,0,1
0,412,40537,186,21,19,1,1,6,1,327,34226,19,21,35,0,0,2,0,1
0,453,41478,36,23,21,1,1,5,0,374,35788,21,23,42,1,0,2,0,1
0,391,35343,36,17,13,2,0,2,0,350,32942,13,17,31,1,1,3,0,1
0,350,28279,37,10,22,1,0,0,0,397,35931,22,10,37,2,1,1,0,0
0,380,31628,27,12,21,1,0,1,0,384,36656,21,12,34,2,0,3,0,0
0,421,35749,41,16,16,1,0,2,0,441,35608,16,16,38,1,1,4,0,0
0,415,36537,23,19,6,2,0,2,0,410,31625,6,19,165,0,1,3,0,1
0,401,33700,28,13,11,1,1,2,0,396,30491,11,13,40,1,0,1,0,0
0,387,38439,88,23,17,1,1,4,0,350,34963,17,23,29,1,0,3,0,1
0,431,30814,127,11,15,1,0,0,0,463,34387,15,11,51,1,0,2,0,0
0,436,34064,33,12,17,2,1,1,0,442,34357,17,12,61,0,0,3,0,1
0,421,33205,40,13,16,2,1,1,0,409,35331,16,13,30,1,0,2,0,0
0,460,38703,36,20,13,2,1,2,0,490,35223,13,20,29,0,0,3,0,0
0,466,30691,31,5,13,0,0,2,0,463,34592,13,5,249,2,1,2,0,0
0,477,33423,103,11,13,1,0,1,0,384,33130,13,11,31,1,0,2,0,0
