,game_duration,game_ended_in_surrender,game_ended_in_early_surrender,blue_side_won,total_blue_side_minions_killed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_assists,total_blue_side_gold_earned,total_blue_side_gold_spent,total_blue_side_wards_killed,total_blue_side_wards_placed,total_blue_side_vision_score,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_blue_side_dragons_killed,total_blue_side_horde,total_blue_side_baron,total_blue_side_riftHerald,total_red_side_minions_killed,total_red_side_kills,total_red_side_deaths,total_red_side_assists,total_red_side_gold_earned,total_red_side_gold_spent,total_red_side_ward_takedowns,total_red_side_wards_placed,total_red_side_vision_score,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,total_red_side_dragons_killed,total_red_side_horde,total_red_side_baron,total_red_side_riftHerald
181,1985,False,False,True,934,47,24,98,71012,63000,29,105,220,8,1,2,6,0,0,890,24,47,40,61197,57150,43,92,211,4,0,2,0,1,1
182,1736,False,False,True,803,46,18,89,68470,60950,37,103,219,10,2,3,6,1,1,789,18,46,33,51700,50930,42,102,263,2,0,1,0,0,0
183,1854,True,False,False,882,24,32,51,56379,52550,20,70,163,3,0,1,3,0,0,900,32,24,65,65103,58635,22,74,172,7,1,4,3,2,1
184,1120,False,False,True,594,27,12,34,42556,31600,8,31,71,8,2,1,5,0,1,563,12,28,10,33439,30350,5,37,74,1,0,1,1,0,0
185,1514,False,False,True,759,35,18,49,57824,53362,19,59,151,8,1,3,3,1,1,735,18,35,33,46529,45450,22,57,137,3,0,0,3,0,0
186,1709,False,False,False,765,25,33,46,54774,51955,20,63,178,6,0,1,2,1,0,797,33,25,82,59560,47318,22,72,172,10,2,2,1,0,0
187,1588,False,False,False,690,23,39,38,49993,47400,22,72,158,2,0,0,3,0,0,822,39,23,74,65184,57200,21,87,170,10,1,3,3,1,1
188,2144,False,False,False,994,29,52,39,66984,65390,17,76,174,4,0,2,1,0,1,1048,52,29,74,79791,71900,26,65,195,11,3,4,2,2,0
189,1442,True,False,False,753,20,31,38,48364,48575,18,53,143,4,0,0,6,0,1,642,31,20,56,50232,48450,11,47,103,3,0,3,0,1,0
190,914,True,False,False,391,7,23,3,23658,21975,2,26,42,1,0,0,0,0,0,522,22,7,18,37882,33500,5,38,74,8,2,2,6,0,0
191,1636,False,False,True,830,30,24,42,58157,51320,29,57,185,8,1,2,3,0,1,817,24,30,47,56673,54000,20,75,176,6,0,0,3,1,0
192,1510,False,False,False,601,21,51,29,45595,44580,15,47,114,1,0,0,6,0,0,668,51,21,71,63260,56838,7,68,128,10,2,3,0,1,1
193,1464,False,False,True,763,28,25,48,53291,45425,22,55,149,7,1,0,3,1,0,656,25,28,38,46042,45175,14,70,142,3,0,2,0,0,0
194,1496,False,False,False,738,21,31,23,48623,46283,14,58,130,2,0,1,0,0,0,791,31,21,49,55162,47762,21,56,147,8,1,3,6,1,1
195,1245,True,False,True,622,35,14,61,49644,46250,10,57,105,7,1,3,0,0,1,605,14,35,22,37200,33875,17,40,105,1,0,0,3,0,0
196,1783,False,False,False,888,24,43,39,59928,58558,32,63,129,3,0,0,3,0,0,884,43,24,67,72128,65810,29,89,214,11,2,5,3,1,1
197,1586,False,False,True,812,44,31,68,64623,58025,18,65,165,10,2,1,0,1,0,689,31,44,36,55162,51425,26,61,152,5,0,1,6,0,1
198,1540,False,False,False,693,14,31,25,41214,40125,14,52,112,0,0,1,6,0,0,773,31,15,50,59671,54400,19,62,148,11,3,2,0,1,0
199,1906,True,False,False,973,40,36,50,68606,66175,16,95,188,6,0,2,5,1,1,1058,36,40,63,73842,67775,31,68,167,4,0,2,1,1,0
200,1493,True,False,False,822,8,26,15,44473,41933,18,57,129,3,0,1,3,0,0,853,26,8,45,52302,49400,20,61,148,7,1,3,3,0,1
201,2392,False,False,False,1136,41,51,82,83202,79575,31,102,239,7,0,3,0,2,0,1034,50,41,127,84550,73830,35,96,250,8,1,3,6,0,1
202,1529,False,False,True,819,38,13,51,58686,50983,13,55,127,11,3,1,6,1,1,750,13,38,22,43425,46025,14,48,118,0,0,1,0,0,0
203,2017,False,False,False,998,39,42,65,71330,68265,33,94,262,7,1,2,5,1,0,1068,42,39,65,74347,66230,41,93,212,9,2,3,1,1,0
204,1139,False,False,False,460,8,33,7,31473,29475,4,33,60,1,0,1,3,0,0,618,33,8,42,47027,36600,6,40,84,10,2,1,3,0,1
205,1710,False,False,False,935,11,20,17,50691,46833,32,62,171,4,0,2,0,0,0,1001,20,11,31,58398,52900,22,74,186,10,2,3,0,1,0
206,2053,False,False,True,941,37,27,77,71977,65235,41,90,248,10,1,1,0,2,1,1055,27,37,39,67758,66210,39,91,240,8,1,4,6,0,0
207,1471,False,False,False,697,14,33,24,42297,40450,5,49,94,2,0,0,3,0,0,744,33,14,53,54626,49008,17,56,138,8,1,4,3,1,1
208,1598,True,False,True,782,36,19,68,60868,54875,28,59,157,8,1,3,3,1,0,789,19,36,34,48513,46120,29,78,187,3,0,1,3,0,1
209,1884,False,False,True,889,38,36,54,67750,61875,29,65,170,7,2,3,1,0,1,843,36,38,52,66793,63783,26,74,188,5,0,1,1,1,0
210,917,True,False,False,450,4,21,3,23050,19900,2,31,51,0,0,1,0,0,0,455,21,4,27,31980,29125,8,37,85,3,0,0,6,0,0
211,1445,False,False,True,737,41,13,48,55911,46100,19,51,131,9,2,1,0,1,1,707,13,41,11,44257,42624,20,55,138,4,0,2,1,0,0
212,1428,False,False,False,635,24,41,44,45767,45960,19,62,137,1,0,1,3,0,0,692,41,24,76,60146,52063,29,52,145,10,2,2,3,1,1
213,1564,True,False,False,778,19,21,26,47486,45275,17,62,142,3,0,3,0,0,1,818,21,19,31,53266,46733,22,52,149,8,2,1,6,0,0
214,1534,False,False,False,699,23,46,25,51186,48760,14,47,139,4,0,0,6,0,1,747,46,23,66,60273,53725,18,58,168,8,1,3,0,1,0
215,1470,False,False,True,855,23,14,49,54497,47125,18,69,157,9,2,1,3,1,0,789,14,23,20,44570,42355,23,51,125,3,0,2,3,0,1
216,1227,False,False,True,690,31,14,38,50176,44675,12,53,105,9,1,1,6,0,1,518,14,31,26,36280,33600,16,42,98,1,0,1,0,0,0
217,1632,False,False,False,813,27,40,28,54696,51025,8,46,99,2,0,1,6,0,0,812,40,27,58,63511,59100,14,60,152,10,2,2,0,1,1
218,1387,True,False,True,743,20,11,29,44003,39275,23,48,103,3,0,2,3,0,0,709,11,20,13,40318,37388,14,55,116,3,0,0,3,0,1
219,1283,True,False,True,689,13,9,29,39394,33325,25,52,126,3,0,2,3,0,1,662,9,14,20,35655,33950,16,59,124,1,0,0,0,0,0
220,957,True,False,False,356,7,26,10,23335,20900,6,27,40,0,0,1,0,0,0,531,26,7,27,38989,33575,9,37,73,6,1,1,6,0,0
221,1671,False,False,True,892,28,23,58,58370,50575,22,70,176,8,1,3,3,1,0,732,23,28,45,50750,47908,21,79,168,3,0,1,3,0,1
222,1501,False,False,False,826,18,28,33,51654,48200,17,64,142,4,0,0,2,1,0,828,27,18,41,54948,47220,14,76,155,9,2,3,4,0,1
223,1671,True,False,False,793,24,37,24,56314,57015,25,63,136,7,0,0,6,0,1,631,37,24,59,58044,51750,25,88,183,8,1,4,0,1,0
224,1278,False,False,True,710,22,12,36,46969,41950,21,62,109,8,1,1,6,0,0,618,12,22,14,36592,34650,22,60,126,1,0,1,0,0,1
225,1477,True,False,False,677,15,29,29,43391,42050,32,71,173,3,0,0,3,0,0,754,29,15,53,54175,50550,32,78,184,6,0,4,3,1,1
226,1462,True,False,True,782,28,11,46,50700,45108,17,62,177,5,0,3,1,1,0,739,11,28,17,40553,38125,24,49,129,1,0,0,2,0,0
227,1659,False,False,False,863,9,32,14,49059,48338,22,64,152,3,0,0,3,0,0,824,32,9,49,59895,54650,16,60,152,10,2,4,3,1,1
228,1743,False,False,True,831,56,29,60,71825,63850,26,63,175,10,2,1,0,2,0,892,29,56,29,61809,59800,16,69,157,5,0,3,6,0,1
229,1704,False,False,True,988,33,24,41,64368,60375,29,92,214,11,3,3,0,1,0,873,24,33,29,54586,51725,35,75,198,2,0,1,0,0,1
230,1949,False,False,True,865,34,35,54,68583,60000,30,73,196,10,2,1,0,2,0,804,34,35,48,59483,56362,23,82,200,3,0,3,1,0,1
231,1736,False,False,False,818,32,37,54,58926,54660,22,53,142,5,0,2,2,0,0,784,37,32,72,64406,59385,17,95,178,8,1,2,4,2,1
232,1725,True,False,False,769,26,28,58,55330,55625,22,70,152,4,0,1,2,0,0,929,28,26,56,61500,55413,30,59,193,8,2,2,4,1,1
233,1427,True,False,False,704,25,35,41,48356,46983,16,61,143,5,0,0,0,0,0,649,35,25,66,55671,46975,24,59,157,7,1,3,6,1,1
234,1490,False,False,True,794,30,11,42,51646,46800,15,54,110,8,1,3,3,0,0,711,11,30,18,44897,46610,16,65,133,3,0,0,3,0,1
235,1026,True,False,True,501,23,8,50,37815,31550,6,32,71,5,0,0,3,0,1,477,8,23,12,29652,26425,3,34,69,2,0,2,3,0,0
236,1140,True,False,True,682,25,12,47,45207,37750,14,46,122,5,0,1,3,0,1,518,12,25,23,31033,27735,8,40,73,0,0,1,0,0,0
237,1832,False,False,True,793,40,40,62,67345,61725,28,87,187,8,2,1,0,2,0,726,39,41,82,61547,59125,27,73,204,5,1,3,6,0,1
238,2278,False,False,True,1207,39,22,63,79943,69218,42,127,318,9,1,3,0,2,1,1110,22,39,35,65909,63225,47,95,235,4,0,2,6,0,0
239,1364,False,False,False,595,13,25,20,37841,34660,7,39,78,1,0,0,6,0,0,716,25,13,34,50623,43150,6,51,107,10,1,3,0,1,1
240,172,False,True,False,42,0,0,0,4116,2450,0,1,0,0,0,0,0,0,0,53,0,0,0,4254,2450,1,2,3,0,0,0,0,0,0
241,1715,False,False,False,762,22,42,33,52564,49258,22,68,145,2,0,0,6,0,1,951,42,22,67,67367,59450,26,67,188,10,2,3,0,2,0
242,1850,True,False,False,953,19,32,36,59636,58085,30,89,178,5,0,1,0,0,0,1001,32,19,45,69049,63025,42,88,234,10,3,3,6,2,1
243,1722,False,False,False,806,25,29,47,54652,52750,19,65,147,6,0,1,2,0,0,786,29,26,56,58223,51050,22,72,175,7,1,3,1,1,1
244,1397,True,False,True,767,40,25,55,58415,50047,14,41,117,7,1,4,2,1,1,705,25,40,37,51551,47675,14,49,121,3,0,0,1,0,0
245,1445,False,False,True,755,34,9,51,56388,51950,14,45,113,10,2,2,4,1,1,665,9,34,18,39510,37000,9,49,104,2,0,1,2,0,0
246,1175,False,False,False,490,8,32,16,29939,27283,7,48,86,0,0,0,0,0,0,663,32,8,42,48521,41400,9,39,96,9,1,2,3,0,1
247,2273,False,False,True,1131,48,31,89,84181,73955,31,71,211,7,2,3,3,2,0,1153,31,48,55,74749,73983,27,85,221,8,2,2,0,1,1
248,1521,True,False,False,690,23,30,27,47985,43783,20,58,125,4,0,2,6,0,1,694,30,23,39,56268,55183,21,64,137,7,0,1,0,1,0
249,1629,True,False,False,670,34,50,34,55831,53150,15,39,101,3,0,0,0,0,1,766,50,34,34,65053,60846,8,57,134,7,0,4,0,1,0
250,2014,False,False,False,1003,25,28,44,65407,62100,34,75,229,10,2,2,0,1,1,1040,28,25,63,69080,61350,35,100,225,7,1,3,6,1,0
251,1083,False,False,False,465,11,26,15,29178,27350,7,38,79,0,0,0,0,0,0,573,26,11,32,43344,36262,7,30,71,10,1,1,2,0,1
252,1914,True,False,False,944,32,49,53,64084,62968,30,72,203,4,0,1,6,0,1,896,49,32,106,72365,65350,20,94,208,6,0,4,0,1,0
253,1131,True,False,False,506,8,29,11,31164,29700,9,35,80,2,0,1,4,0,0,621,29,8,25,42795,37262,7,39,85,5,0,1,2,0,1
254,1271,True,False,True,698,28,8,55,47796,40225,17,43,115,6,0,1,3,0,1,597,8,28,9,35572,32550,15,42,95,1,0,1,0,0,0
255,832,False,False,False,360,6,19,6,21103,18725,4,20,38,0,0,0,0,0,0,434,19,6,18,32269,27375,6,24,49,6,1,1,6,0,0
256,1434,False,False,False,720,16,19,23,42868,41055,30,58,151,3,0,2,1,0,1,827,19,16,30,53387,43900,17,65,136,11,3,1,5,1,0
257,1616,False,False,True,788,33,25,57,59716,53330,9,60,115,9,1,0,0,1,0,841,25,33,39,53110,49925,16,38,116,3,0,3,3,0,0
258,1713,False,False,True,865,36,20,70,63287,54485,19,101,188,9,1,2,6,1,1,823,20,36,37,51882,48433,27,68,181,3,0,2,0,0,0
259,1526,False,False,True,797,30,21,47,58105,53608,57,91,243,9,1,2,3,1,0,718,21,30,30,47121,45425,40,98,159,2,0,1,3,0,0
260,1285,False,False,True,668,26,14,45,47884,38325,21,47,126,8,1,1,0,0,1,639,14,26,19,40321,38983,11,48,107,5,0,2,6,0,0
261,1258,False,False,False,552,11,29,12,33909,32350,12,49,100,1,0,0,3,0,0,689,29,11,52,50897,39275,19,47,126,9,2,2,3,0,1
262,1353,False,False,False,498,19,42,22,40278,36808,14,46,96,0,0,0,3,0,0,666,42,19,48,56300,53083,14,45,101,11,2,3,3,1,1
263,1145,True,False,True,609,17,11,26,39551,34675,12,36,88,4,0,0,6,0,1,536,11,17,18,32334,30525,10,35,71,1,0,2,0,0,0
264,1440,False,False,True,805,30,16,30,56651,52997,25,52,130,10,2,2,5,1,1,702,16,31,18,44011,39600,13,73,134,2,0,1,1,0,0
265,1773,True,False,True,938,29,34,43,67140,59798,25,70,188,9,2,1,0,1,1,834,34,30,70,58222,56250,29,74,187,3,0,3,6,0,0
266,1484,False,False,False,762,23,37,27,49800,46225,20,77,169,4,0,0,3,0,0,789,37,23,55,59887,53300,28,69,149,10,2,3,0,1,0
267,1729,False,False,True,772,42,38,52,65366,58275,24,62,159,9,1,3,2,1,0,756,38,43,50,58308,55475,20,60,156,3,0,1,0,0,1
268,1344,True,False,True,762,21,10,33,49703,45775,16,49,133,7,0,2,3,1,1,649,10,21,14,35595,33150,12,50,105,0,0,0,0,0,0
269,2187,False,False,True,1017,41,44,67,80422,75700,33,77,206,10,3,3,6,2,1,1059,44,42,72,76314,73033,23,131,253,8,2,2,0,0,0
270,1383,False,False,False,620,13,40,18,41509,39808,15,48,105,3,1,0,3,0,1,806,39,14,58,59281,51080,16,54,124,10,1,3,0,1,0
271,1351,False,False,True,717,28,20,46,53460,45985,19,61,146,11,2,1,3,1,1,629,20,28,29,42603,37950,25,53,139,2,0,2,0,0,0
272,1704,False,False,True,819,30,34,64,58998,52075,17,59,156,7,1,1,6,0,0,862,34,30,51,61198,58863,18,53,138,6,0,3,0,1,1
273,1308,False,False,False,653,16,34,23,39371,36712,11,49,104,1,0,2,3,0,1,720,33,16,42,50125,44008,10,45,115,8,1,1,0,0,0
274,1924,False,False,True,1073,38,22,49,73673,67675,27,77,195,11,4,4,3,2,1,953,22,38,36,63152,59770,19,79,176,3,0,1,3,0,0
275,1230,True,False,True,678,19,10,30,44763,38600,7,50,98,6,0,2,6,0,1,629,10,19,13,35864,32758,16,33,89,1,0,0,0,0,0
276,1303,True,False,True,626,30,23,40,49481,46418,18,57,139,5,0,2,2,0,1,566,23,30,28,43322,40525,17,45,105,4,0,0,1,0,0
277,1313,True,False,True,714,27,18,46,47313,43837,20,52,117,3,0,1,2,0,0,600,18,27,20,40325,38458,17,65,147,3,0,2,4,0,1
278,1683,False,False,True,871,29,21,54,60168,54525,36,76,183,8,1,4,4,1,1,869,21,29,32,53046,51850,24,79,181,4,0,0,2,0,0
279,1495,True,False,False,731,18,29,36,46183,44805,16,69,146,3,0,0,3,0,1,752,29,18,56,52827,48475,23,60,155,4,0,4,1,1,0
280,1417,False,False,True,732,22,13,32,49966,42425,19,52,144,7,1,3,0,1,1,740,13,22,8,44333,43083,12,55,123,6,0,0,6,0,0
281,1369,True,False,False,588,18,25,32,41819,41925,9,55,131,2,0,2,4,0,1,750,25,18,31,51971,50800,23,42,121,7,0,1,2,1,0
282,1238,True,False,False,675,13,21,15,37651,36115,15,40,95,2,0,2,1,0,0,704,21,13,43,42173,36000,17,49,107,3,0,1,5,0,1
283,1389,False,False,True,749,30,9,43,53282,48058,18,51,140,9,1,2,6,1,1,668,9,30,9,39302,37710,16,62,119,3,0,1,0,0,0
284,1450,False,False,True,720,34,19,62,55066,47725,18,54,118,9,2,2,1,1,1,698,19,34,26,45076,39005,25,46,115,3,0,1,2,0,0
285,1446,False,False,True,587,45,20,61,55635,50287,3,53,104,9,1,2,5,1,1,628,20,45,26,45670,44350,4,49,112,2,0,1,1,0,0
286,1236,False,False,True,652,29,19,27,47880,45125,18,54,117,8,1,2,3,0,1,560,19,29,24,41732,35500,14,52,106,1,0,0,0,1,0
287,1523,True,False,True,890,27,6,31,54633,49908,28,57,164,11,3,4,5,0,0,763,6,27,10,40641,36550,16,63,141,0,0,0,0,0,1
288,1764,False,False,True,978,41,22,56,68034,62975,34,105,219,9,1,3,3,1,1,776,22,41,31,55071,53725,38,92,177,2,0,0,0,1,0
289,1390,False,False,True,733,39,17,54,53490,47240,14,54,128,7,1,3,0,1,0,652,17,39,20,41570,38000,16,44,107,1,0,0,6,0,1
290,1598,False,False,False,737,29,31,34,52200,50968,19,61,143,3,0,1,4,0,1,927,31,29,35,61156,57342,24,65,174,9,1,2,2,1,0
291,1185,True,False,False,518,12,33,20,34599,30100,6,35,73,2,0,0,2,0,1,577,33,12,50,46526,43450,5,41,78,8,2,2,4,0,0
292,913,True,False,True,531,17,2,18,31517,25600,11,35,78,2,0,2,3,0,0,483,2,17,2,23039,18450,10,32,69,0,0,0,0,0,0
293,1469,False,False,False,795,13,25,13,45393,43587,22,54,147,3,0,0,6,0,1,855,25,13,36,55645,47425,15,58,130,11,3,4,0,1,0
294,1749,False,False,False,1015,13,38,12,53735,52368,30,84,209,4,0,1,3,0,0,933,38,13,71,67340,57545,32,64,170,10,1,2,3,2,1
295,1823,True,False,True,853,38,19,63,63067,58425,39,90,236,7,0,4,5,0,1,828,19,38,36,55306,51540,39,70,198,5,1,0,1,0,0
296,1613,False,False,False,736,28,54,40,54865,53563,17,56,138,4,0,1,5,0,1,842,54,28,58,69539,64350,19,65,161,10,2,3,1,1,0
297,1623,False,False,False,529,29,34,47,46786,43320,34,51,134,1,0,1,1,0,1,758,33,29,71,56717,51210,24,87,180,8,1,3,2,0,0
298,2229,False,False,False,1055,36,42,75,75145,76290,44,89,224,9,1,4,2,1,1,1112,42,36,95,80293,70600,31,142,272,8,1,2,4,1,0
299,1513,False,False,True,716,38,26,58,57235,50400,21,63,156,7,1,4,1,1,1,717,26,38,34,48730,49185,15,55,115,3,0,0,2,0,0
300,2044,False,False,True,1092,23,13,38,67178,61591,26,95,204,11,3,0,3,1,1,959,13,23,22,54460,48735,42,84,238,2,0,4,3,0,0
301,1508,False,False,True,717,32,20,72,55098,49075,15,64,156,7,1,3,6,1,1,766,20,32,23,48196,47500,28,41,119,2,0,1,0,0,0
302,947,True,False,True,499,20,12,26,33596,28125,6,32,63,1,0,1,6,0,0,459,12,20,13,28949,26225,13,31,80,1,0,1,0,0,0
303,1531,True,False,False,777,20,27,27,46897,44485,21,57,131,3,0,0,3,0,1,830,27,20,39,56020,49950,28,71,190,8,2,4,3,1,0
304,1571,True,False,True,788,33,36,72,58407,55925,17,64,151,7,1,2,6,0,1,777,35,33,52,55447,50850,20,50,131,3,0,2,0,1,0
305,1777,False,False,True,908,27,32,49,64542,55275,24,78,170,10,2,2,0,1,0,933,32,27,34,59805,53540,31,70,181,6,0,2,3,0,1
306,1980,True,False,False,1022,20,28,34,63274,62883,52,75,234,6,0,1,2,1,0,1022,28,21,48,64720,55183,25,108,229,8,1,3,4,0,1
307,939,True,False,True,484,24,11,33,33581,26475,8,22,55,1,0,2,2,0,0,471,11,24,10,30083,27425,3,29,63,1,0,0,4,0,0
308,1691,False,False,False,851,26,43,34,59149,55383,24,65,169,6,0,0,0,0,0,898,43,26,61,69827,64530,30,67,177,9,1,4,6,2,1
309,1534,False,False,False,796,14,34,17,46896,42550,25,61,128,3,0,1,6,0,0,757,34,14,51,58638,52835,28,93,185,8,1,2,0,1,1
310,1616,False,False,True,777,42,30,79,65112,56700,17,78,192,11,1,1,6,1,1,800,30,42,34,57225,55320,27,57,151,4,0,3,0,0,0
311,1465,False,False,False,713,22,36,26,47357,45050,20,76,153,1,0,1,2,0,0,785,36,22,47,57643,50675,28,77,165,9,1,2,4,1,1
312,916,True,False,False,424,5,16,8,23490,22058,7,24,52,0,0,0,1,0,0,470,16,5,23,29806,24900,5,39,79,1,0,2,2,0,0
313,1957,False,False,True,1036,37,18,65,70267,66450,33,71,228,11,3,3,6,1,1,910,18,37,33,54647,51950,18,78,168,0,0,2,0,0,0
314,1169,False,False,True,618,34,15,38,48518,44083,6,35,86,11,3,1,4,0,1,457,15,35,16,33760,30110,5,31,65,1,0,1,2,0,0
315,1456,True,False,False,812,9,17,11,43774,40525,12,65,129,5,0,0,6,0,0,841,17,9,16,47880,42700,20,48,115,6,0,4,0,1,1
316,2049,False,False,True,991,33,38,62,71808,66875,21,73,186,8,1,4,6,1,1,937,38,33,56,70904,67283,17,89,200,6,1,1,0,1,0
317,1797,False,False,False,860,32,28,43,58785,57500,30,67,185,4,0,2,0,1,1,947,28,33,62,64281,58210,30,86,216,9,1,2,3,0,0
318,1121,True,False,False,487,8,25,8,29254,25975,8,33,57,0,0,0,0,0,0,597,24,8,34,42220,38408,13,42,114,8,2,2,6,0,1
319,1478,False,False,False,763,19,29,28,46038,43730,9,51,111,3,0,2,5,0,0,780,29,19,41,55603,51800,11,41,114,11,3,1,1,0,1
320,1656,False,False,True,852,32,29,38,59896,54185,26,65,218,7,1,2,6,1,1,813,29,32,40,54677,51330,29,89,203,3,0,1,0,0,0
321,1651,False,False,True,934,25,17,40,58995,53610,21,87,186,9,2,2,3,1,0,849,17,25,23,50707,49735,34,55,169,4,0,2,3,0,1
322,1398,True,False,False,633,12,31,7,39116,36650,22,75,154,4,1,1,6,0,1,749,31,12,50,54156,49700,35,62,158,6,0,2,0,1,0
323,1610,False,False,False,814,28,45,32,57889,52862,13,46,113,3,0,0,4,0,1,880,45,28,66,67020,59650,20,52,137,11,3,3,2,1,0
324,1208,True,False,True,704,20,6,26,43308,39108,11,43,96,7,2,3,1,0,1,626,6,20,5,32622,29720,10,38,83,1,0,0,5,0,0
325,995,True,False,True,499,21,13,23,35508,33150,6,31,70,2,0,2,3,0,0,431,13,21,19,30065,26775,3,33,71,1,0,0,3,0,0
326,1766,False,False,False,819,33,39,61,59213,56275,39,83,162,2,0,0,0,0,0,856,39,33,71,69647,64285,43,94,211,11,4,4,3,2,0
327,1297,False,False,False,555,12,31,12,36227,34825,11,38,81,2,0,0,6,0,0,715,31,12,32,50866,45385,10,48,100,10,2,3,0,1,1
328,1597,False,False,True,774,34,26,50,61324,54035,13,53,123,10,1,2,0,1,1,774,25,34,28,49981,49350,12,44,106,3,0,1,3,0,0
329,1770,False,False,False,715,28,62,45,58734,54625,10,50,115,4,0,0,6,0,0,771,62,28,106,72730,68125,19,59,175,8,1,4,0,2,1
330,1495,False,False,False,664,21,46,32,52558,47693,15,68,123,5,0,2,0,0,0,743,46,21,73,62173,56050,13,65,150,9,1,1,6,1,1
331,1598,False,False,False,834,22,33,57,51502,51300,21,64,153,2,0,1,6,0,0,757,33,22,64,58145,51030,22,58,157,10,2,2,0,1,0
332,1626,False,False,True,716,39,22,76,63242,58888,16,70,165,10,2,0,6,1,1,726,21,39,35,51036,50505,10,65,129,1,0,3,0,0,0
333,1634,False,False,False,849,13,32,20,50796,48975,18,75,149,6,1,0,6,0,1,800,32,13,51,60539,52250,20,58,149,10,2,4,0,1,0
334,1497,False,False,False,744,16,38,29,45354,43750,19,52,118,2,0,0,3,0,0,857,38,16,74,62208,54750,25,68,163,9,2,2,2,1,1
335,1572,False,False,True,779,29,19,45,56476,50375,22,57,153,9,2,3,5,1,0,743,19,29,31,46848,42940,24,56,152,1,0,1,0,0,0
336,1837,False,False,True,917,38,23,68,67891,59808,41,77,198,9,1,3,2,2,1,920,23,38,28,58227,57175,25,93,221,4,0,1,1,0,0
337,1747,False,False,True,907,33,16,73,60793,52700,28,60,170,8,1,1,3,0,0,860,16,33,20,51242,48750,15,76,164,4,0,1,3,1,1
338,2545,False,False,True,1083,41,41,79,88012,83920,46,99,264,8,1,1,6,1,0,1227,41,41,75,88555,90660,36,117,275,8,1,4,0,2,1
339,1611,False,False,False,771,16,38,16,49348,46810,23,39,122,4,0,0,4,0,1,835,38,16,59,60844,53533,14,66,140,10,2,3,2,1,0
340,1224,True,False,False,644,8,18,11,32386,29475,21,44,97,0,0,0,0,0,0,736,18,8,27,45592,41200,17,65,137,5,0,3,3,1,1
341,1565,False,False,True,780,41,15,65,60751,54608,13,57,125,11,3,0,3,1,0,683,15,41,25,44400,43320,19,54,120,1,0,3,0,0,1
342,1387,True,False,False,649,17,32,18,39629,36525,10,42,112,1,0,0,3,0,0,750,31,17,34,54341,47535,7,59,127,10,2,2,3,1,1
343,2070,False,False,False,782,41,42,83,69390,68585,36,92,236,5,0,3,3,1,0,888,41,41,102,71071,65660,35,110,228,7,1,2,0,0,1
344,1295,False,False,False,658,13,30,20,40633,38375,13,43,100,3,0,0,6,0,0,825,30,13,53,55063,43960,17,45,114,10,1,3,0,1,1
345,1712,False,False,True,832,44,27,68,67331,60750,25,97,210,11,3,2,3,2,1,876,27,44,38,56899,54875,39,70,166,3,0,1,3,0,0
346,1406,False,False,True,743,33,18,41,54214,48525,24,51,128,11,3,1,4,1,1,657,18,33,30,44677,40150,14,56,114,1,0,1,1,0,0
347,1555,True,False,True,710,24,12,38,51088,46750,31,57,154,8,2,3,0,1,1,764,12,24,16,44594,43200,22,77,144,3,0,0,3,0,0
348,1889,False,False,False,1006,24,34,34,62376,60000,19,51,129,4,0,1,6,0,0,1026,34,25,45,70778,65550,19,73,200,11,4,3,0,2,1
349,1189,False,False,True,701,20,9,24,45429,41650,5,38,79,10,2,2,6,0,1,550,9,20,12,31937,29375,7,30,57,0,0,0,0,0,0
350,1305,False,False,True,752,25,8,34,47395,40950,11,41,99,9,1,1,5,0,1,713,8,25,11,36898,33775,7,45,102,1,0,1,0,0,0
351,1762,False,False,False,866,26,41,41,58832,56113,28,60,162,3,0,0,3,0,0,1044,41,27,47,70812,61725,21,79,155,11,3,4,3,2,1
352,1569,False,False,True,848,43,22,59,64809,60343,14,75,166,11,3,1,3,1,1,728,22,43,24,51072,47850,15,68,117,2,0,1,3,0,0
353,1414,False,False,False,769,21,34,36,48939,46475,19,59,139,5,0,0,3,0,0,721,34,21,60,54509,46637,20,59,139,8,1,3,0,1,1
354,1609,True,False,True,793,33,18,61,59363,52500,34,62,160,8,2,2,3,1,1,839,18,33,30,52425,49258,27,92,196,4,0,2,3,0,0
355,925,True,False,True,510,14,4,20,29694,23750,12,33,75,2,0,1,0,0,0,466,4,14,4,23677,21625,10,32,72,0,0,1,3,0,0
356,2307,False,False,True,859,41,42,92,79206,75175,19,83,188,6,1,1,4,2,0,1022,42,41,70,75104,74910,32,81,248,8,1,4,2,0,0
357,1476,True,False,True,741,28,16,50,53350,48558,10,54,121,6,1,2,0,1,1,702,16,28,27,45432,43480,17,35,109,1,0,1,6,0,0
358,1750,False,False,False,863,17,20,30,55359,51960,19,72,148,6,2,0,3,2,1,871,20,17,56,55450,50225,32,57,174,8,1,4,3,0,0
359,1356,False,False,True,753,31,16,34,52149,48825,11,49,113,7,1,3,6,1,0,613,16,31,22,41642,40333,15,38,92,2,0,0,0,0,1
360,1590,True,False,False,814,12,33,22,47290,43250,12,61,113,2,0,0,4,0,0,914,33,12,36,59177,51708,24,56,164,9,3,4,2,1,1
361,1305,False,False,False,577,16,38,25,41330,38300,7,50,91,3,0,0,3,0,0,670,38,17,50,53624,50525,17,37,115,9,1,3,3,1,1
